Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2640916,PEZ BLANCO,PEZ BLANCO,3025768,Restaurant,Risk 1 (High),6835 S PULASKI RD,CHICAGO,IL,60629,8/10/2026,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE IN WOMEN'S RESTROOM. INSTRUCTED PERSON IN CHARGE TO PROVIDE AND MAINTAIN SIGNAGE.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD RESIDUE AND BUILD UP ON INTERIORS OF ALL FREEZER UNITS. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE (BROKEN LID) IN WOMEN'S RESTROOM. INSTRUCTED PERSON IN CHARGE TO PROVIDE COVERED RECEPTACLE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BOXES AND BAGS OF FOOD ITEMS IN STORAGE/HALLWAY AREA. INSTRUCTED PERSON IN CHARGE TO ORGANIZE AND ELEVATE ALL ITEMS AT LEAST SIX INCHES FROM FLOOR AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED FILTERS IN HOOD ABOVE COOK LINE IN NEED OF CLEANING. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.",41.76854144,-87.72235766,"(41.76854144272993, -87.72235766333931)"
2640963,PLENTY CHINESE RESTAURANT,PLENTY,2163614,Restaurant,Risk 1 (High),2002 W MONTROSE AVE,CHICAGO,IL,60618,8/10/2026,Complaint Re-Inspection,Pass,,41.96156558,-87.67912568,"(41.96156558328676, -87.67912568076214)"
2640937,THE GREAT AMERICAN BAGEL,THE GREAT AMERICAN BAGEL (T1 B-14),1879166,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO,IL,60666,8/10/2026,Canvass,Pass w/ Conditions,"48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED HOT WATER AT 3 COMPARTMENT SINK REACHING A MAXIMUM TEMPERATURE OF 102 F. INSTRUCTED MANAGER TO ENSURE HOT WATER AT 3 COMPARTMENT SINK MAINTAINS A MINIMUM TEMPERATURE OF 110 F AT ALL TIMES. HOT WATER RESTORED BEFORE CONCLUSION OF INSPECTION.  PRIORITY VIOLATION 7-38-025 CITATION ISSUED.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FIXTURES ALONG THE FLOOR NEAR 3 COMPARTMENT SINK WITH SOIL AND DEBRIS BUILD UP. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.",42.00875077,-87.90687413,"(42.00875076599798, -87.90687413400109)"
2640902,SOUTH SHORE HOSPITAL,SOUTH SHORE HOSPITAL,1045381,Hospital,Risk 1 (High),8012 S CRANDON AVE,CHICAGO,IL,60617,8/10/2026,Canvass,Fail,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: 4-501.114 OBSERVED THE SANITIZING CONCENTRATION AT THE 3 COMPARTMENT SINK AT 0PPM OF QUATERNARY AMMONIUM AND DISHES BEING WASHED AT THE 3 COMPARTMENT SINK DURING THE INSPECTION. INSTRUCTED TO ALWAYS PROPERLY SET UP THE 3 COMPARTMENT SINK TO WASH RINSE AND SANITIZE. PRIORITY VIOLATION. CITATION ISSUED 7-38-025. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15 OBSERVED THE REAR EXIT DOOR THAT LEADS TO THE OUTSIDE DUMPSTER UNABLE TO CLOSE PROPERLY AND IS MAINTAINED OPEN DUE TO THE DOOR BEING DAMAGED. INSTRUCTED TO REPAIR AND ALWAYS CLOSE ALL OUTER OPENINGS PROPERLY TO AVOID POSSIBLE PEST ENTRY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19 OBSERVED GASKETS LOOSE ON THE DOORS OF THE 2 DOOR REFRIGERATOR IN THE FRONT CUSTOMER SERVICE COUNTER. INSTRUCTED TO REPAIR. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-204.115 OBSERVED THE FINAL RINSE TEMPERATURE GAUGE NOT OPERATING PROPERLY. AT THE TIME OF THE INSPECTION THE FINAL RINSE GAUGE INDICATED THAT THE FINAL RINSE WAS 140F HOWEVER INSPECTOR TESTED THE HT DISH MACHINE WITH A TEST STRIP THAT MEASURES 180F AND THE TEST STRIP INDICATED THE FINAL RINSE AT 180F. INSTRUCTED TO REPAIR THE FINAL RINSE GAUGE TO SHOW THE ACTUAL TEMPERATURE OF THE FINAL RINSE AND MAINTAIN AT ALL TIMES. PRIORITY FOUNDATION. CITATION ISSUED 7-38-005. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-501.19 OBSERVED THE WASH AND RINSE TEMPERATURE AT THE 3 COMPARTMENT SINK ONLY REACHING 100F AND DISHES BEING WASHED AT THE 3 COMPARTMENT SINK DURING THE INSPECTION. INSTRUCTED TO ALWAYS MAINTAIN 110F AT THE 3 COMPARTMENT SINK AT ALL TIMES FOR ADEQUATE WASHING AND RINSING OF UTENSILS AND EQUIPMENT. 3 COMPARTMENT SINK TAGGED AND HELD FOR INSPECTION AND MAY NOT BE USED. PRIORITY VIOLATION. CITATION ISSUED 7-38-025. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11 OBSERVED LOWER STORAGE SHELVES FOR EQUIPMENT WITH ACCUMULATED DIRT DEBRIS. INSTRUCTED TO CLEAN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED A LEAK ON A PIPE THAT IS LOCATED AT THE BOTTOM OF THE 3 COMPARTMENT SINK. INSTRUCTED TO REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED A WALL IN POOR REPAIR BEHIND THE 2 DOOR REFRIGERATOR LOCATED BEHIND THE CUSTOMER SERVICE COUNTER IN THE CUSTOMER CAFETERIA. INSTRUCTED TO REPAIR WALL AND REPLACE COVING.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12 OBSERVED DEAD INSECTS ON THE FLOOR IN THE FOOD PREP AREA. INSTRUCTED TO CLEAN ALONG THE WALLS AND IN ALL CORNERS.",41.7494506,-87.56877862,"(41.74945060417943, -87.5687786244394)"
2640918,BJ'S MARKET AND BAKERY,BJ'S MARKET AND BAKERY,2939233,Catering,Risk 1 (High),1156 W 79TH ST,CHICAGO,IL,60620,8/10/2026,Non-Inspection,No Entry,,41.75060829,-87.65359464,"(41.750608293340875, -87.6535946380355)"
2640920,Panera Bread #6477,Panera Bread #6477,3041500,Restaurant,Risk 1 (High),168 N STATE ST,CHICAGO,IL,60601,8/10/2026,Canvass Re-Inspection,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B) : OBSERVED BROKEN THERMOMETERS INSIDE OF 2- DOOR PREP COOLER MUST PROVIDE WORKING THERMOMETERS AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments:  6-202.15 : OBSERVED A GAP IN CENTER OF DOUBLE FRONT DOOR MUST MAKE TIGHT FITTING TO PREVENT INSECT ENTRY. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  4-601.11(B) : MUST CLEAN DEBRIS BUILD UP FROM INTERIOR WALL OF ICE MACHINE,ICE DISPENSER AT SODA MACHINE, COUNTERTOPS UNDERNEATH SELF SERVICE DRINK DISPENSERS.",41.88509034,-87.62807185,"(41.885090335161266, -87.62807184780499)"
2640968,DAT DONUT,DAT DONUT,2900878,Restaurant,Risk 2 (Medium),8251 S COTTAGE GROVE AVE,CHICAGO,IL,60619,8/10/2026,Canvass,Fail,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: NOTED BULK DRY INGREDIENTS WITH OUT LABELS. INSTRUCTED TO PROVIDE LABELS OF COMMON NAME FOR ALL INGREDIENTS REMOVED FROM ITS ORIGINAL CONTAINER | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF RODENT ACTIVITY ON THE PREMISES. OBSERVED APPROXIMATELY 20 SMALL MOUSE DROPPINGS ON NORTH WINDOW LEDGE OF HALL BETWEEN RESTAURANTS AND IN NORTH EAST CORNER IN DONUT PREP ROOM. INSTRUCTED TO REMOVE, CLEAN AND SANITIZE AFFECTED AREA PRIORITY FOUNDATION #7-38-020(A). CITATION ISSUED.",41.74429029,-87.60489624,"(41.744290285289146, -87.60489623776338)"
2640925,"ITALIAN FIESTA PIZZERIA, INC","ITALIAN FIESTA PIZZERIA, INC",31036,Restaurant,Risk 1 (High),8058 S HALSTED ST,CHICAGO,IL,60620,8/10/2026,Canvass,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN THE INTERIOR OF THE REACH IN COOLER TO REMOVE SPILLS AND DEBRIS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING UNDERNEATH PREP STATION AND ALONG THE WALL BASE AND IN CORNERS AROUND EQUIPMENT TO REMOVE SPILLS,DEBRIS AND/OR GREASE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED ALL FILTERS AND HOOD DIRTY ABOVE THE COOKING EQUIPMENT. MUST CLEAN AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED THE CITY CERTIFIED FOODSERVICE MANAGER ON DUTY WITHOUT HIS ALLERGEN TRAINING. INSTRUCTED TO PROVIDE AND MAINATIN.",41.7470861,-87.64408438,"(41.747086098940834, -87.64408438293029)"
2640910,HOLIDAY INN CHICAGO O'HARE,HOLIDAY INN/BAR LOUIE,1518913,Restaurant,Risk 1 (High),5615 N CUMBERLAND AVE,CHICAGO,IL,60631,8/10/2026,Canvass Re-Inspection,Pass,"43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED ICE SCOOP LAYING ON TOP OF ICE. INSTRUCTED MANAGER TO STORE ICE SCOOP HANDLE UP ABOVE ICE TO PREVENT CONTAMINATION.  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments:  OBSERVED DEBRIS AROUND DUMPSTER. INSTRUCTED TO CLEAN AND MAINTAIN  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SOILED MOP HEADS NOT PROPERLY STORED. INSTRUCTED MANAGER TO HANG MOP HEADS TO PREVENT INSECT BREEDING.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DUST BUILD UP ON VENTS THROUGHOUT THE PREP AREA AND WASHROOM. INSTRUCTED TO CLEAN AND MAINTAIN",41.98142816,-87.8364343,"(41.98142816417737, -87.83643430209348)"
2640892,CHEMA'S RESTAURANT INC,CHEMA'S RESTAURANT,2523052,Restaurant,Risk 1 (High),3434 W NORTH AVE,CHICAGO,IL,60647,8/10/2026,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED ALUMINUM FOIL BEING USED AS LINER ON STORAGE SHELF AT BAR AREA. INSTRUCTED TO REMOVE ALUMINUM FOIL LINERS AND ENSURE ALL NONFOOD-CONTACT SURFACES REMAIN SMOOTH AND EASILY CLEANABLE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A TORN DOOR GASKET INSIDE OF THE 3-DOOR STAND-UP COOLER LOCATED AT REAR KITCHEN PREP AREA.INSTRUCTED TO REPLACE THE TORN DOOR GASKET AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN THE TOP AND SIDES OF THE STOVE AND INTERIOR OF THE OVEN, SIDES OF THE DEEP FRYERS, PREP COOLERS, AND PREP TABLES AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO DETAIL CLEAN THE GREASE BUILD-UP ON THE KITCHEN EXHAUST HOOD/FILTERS IN THE FRONT FOOD PREP AREA AND MAINTAIN.",41.91014588,-87.71323659,"(41.910145884394176, -87.71323658718163)"
2640922,JAMBA JUICE,JAMBA JUICE (T1/B7),15531,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE,CHICAGO,IL,60666,8/10/2026,Canvass,Pass,,42.00875077,-87.90687413,"(42.00875076599798, -87.90687413400109)"
2640961,THE NEIGHBORHOOD GEM,THE NEIGHBORHOOD GEM,3041342,Restaurant,Risk 1 (High),8040 S ASHLAND AVE,CHICAGO,IL,60620,8/10/2026,Canvass,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN WORKING THERMOMETERS INSIDE ALL COOLERS AND INSIDE HOT HOLDING UNITS | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED THE FRONT DINING AREA EXIT DOOR IN POOR REPAIR (WORN WEARTHER STRIPPING). MUST REPAIR/REPLACE TO PREVENT POSSIBLE ENTRY POINT FOR PESTS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO SELF CLOSING DEVICES AT WASHROOM DOORS; INSTRUCTED TO INSTALL AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN THE FLOORS IN THE WALK IN COOLER TO REMOVE SPILLS AND DEBRIS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THE LIGHT NOT WORKING INSIDE THE WALK IN COOLER. MUST REPAIR AND MAINATIN.",41.74730975,-87.66350547,"(41.74730974866953, -87.6635054676502)"
2640917,OX BAR & HEARTH,OX BAR & HEARTH,3031710,Restaurant,Risk 1 (High),1572-1578 N CLYBOURN AVE,,,60642,8/10/2026,Non-Inspection,No Entry,,41.91015877,-87.64868017,"(41.910158768660544, -87.6486801722715)"
2640883,Players Sports Center,Players Sports Center,3091204,Restaurant,All,2367 W LOGAN BLVD,CHICAGO,IL,60647,8/10/2026,License,Not Ready,,41.92899969,-87.68702434,"(41.928999687056795, -87.68702433592277)"
2640923,SUBWAY,SUBWAY,1771904,Restaurant,Risk 1 (High),5630 W ROOSEVELT RD,CHICAGO,IL,60644,8/10/2026,Canvass Re-Inspection,Pass w/ Conditions,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  4-602.13 OBSERVED DIRT AND DEBRIS ON BOTTOM SURFACES UNDER DISPLAY COOLERS AND SHELVING UNITS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments:  5-205.15 OBSERVED LEAKING FAUCET ON 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO REPAIR FAUCET AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.16 OBSERVED SOILED MOP HEAD STORED ON FLOOR. INSTRUCTED MANAGER TO PROPERLY HANG MOPS TO DRY TO PREVENT INSECT BREEDING.",41.86568628,-87.76566985,"(41.86568627741837, -87.76566985156941)"
2640970,LA MICHOACANA LOS PRIMOS,LA MICHOACANA LOS PRIMOS,2404779,Restaurant,Risk 1 (High),3252 W 55TH ST,CHICAGO,IL,60632,8/10/2026,Complaint,Pass w/ Conditions,"22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED COLD TCS FOODS, HELD AT IMPROPER TEMPERATURES RANGING BETWEEN 47.4-91.9F. OBSERVED COLD TCS FOODS, PICO DE GALLO (53.8-55.2F), CHEESE(53.9-82.6F), SHREDDED CABBAGE(51.9-59.9F), MAYO(91.9F), SOUR CREAM(54.3F), PORK(55.6F), YOGURT(47.4-59.9F), CANTALOUPE CHUNKS(63.5F),WATERMELON CHUNKS(64.8F), SPINACH(54.7F) AND JELLO CONTAINING MILK(49.9-50.2F) HELD AT IMPROPER TEMPERATURE. INSTRUCTED ALL COLD TCS FOOD MUST BE HELD AT 41F OR BELOW. CORRECTED ON SITE MANAGER VOLUNTARILY DISCARDED AND DENATURED FOOD VALUED AT $390 WEIGHING 200LBS PRIORITY VIOLATION 7-38-005 CITATION ISSUED | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED THREE COLD HOLDING UNITS AT IMPROPER AMBIENT TEMPERATURE. OBSERVED GLASS TWO DOOR REFRIGERATOR AT IMPROPER AMBIENT TEMPERATURE OF 47.4F.OBSERVED SMALL TWO DOOR COLD HOLDING UNIT AT IMPROPER AMBIENT TEMPERATURE OF 51.8F. OBSERVED SMALL THREE DOOR COLD HOLDING UNIT AT IMPROPER AMBIENT TEMPERATURE OF 59.9F.INSTRUCTED ALL COLD HOLDING UNITS MUST BE MAINTAINED AT 41F OR BELOW. CORRECTED ON SITE HELD FOR INSPECTION TAGS PLACED ON GLASS TWO DOOR REFRIGERATOR, SMALL TWO DOOR COLD HOLDING UNIT AND SMALL THREE DOOR COLD HOLDING UNIT. PRIORITY VIOLATION 7-38-005 CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED PEPPERS STORED IN GROCERY BAG IN COLD HOLDING UNIT. INSTRUCTED TO PROVIDE FOOD GRADE STORAGE BAGS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MILK CRATES USED TO ELEVATE BOXES IN REAR STORAGE AREA. INSTRUCTED TO ELIMINATE USAGE OF MILK CRATES FOR ELEVATION, INSTRUCTED TO PROVIDE ADEQUATE SHELVING UNITS TO ELEVATE ALL FOOD AND NON FOOD ITEMS AT LEAST SIX INCHES OFF OF FLOOR. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED DOOR OF ICE MACHINE HELD CLOSED WITH SPOON. INSTRUCTED TO REPAIR DOOR OF ICE MACHINE SO THAT IT SHALL REMAIN CLOSED PROPERLY. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED DOOR OF ALL GENDER WASHROOM TO NOT BE SELF CLOSING. INSTRUCTED TO INSTALL SELF CLOSING DEVICE ON ALL GENDER WASHROOM DOOR SO THAT IT SHALL BE TIGHT FITTING AND SELF CLOSING. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: AT TIME OF INSPECTION FACILITY PROVIDED EXPIRED PROOF OF FOOD HANDLER TRAINING FOR TWO FOOD HANDLERS. INSTRUCTED TO PROVIDE VALID FOOD HANDLER CERTIFICATES FOR ALL FOOD HANDLERS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: AT TIME OF INSPECTION FACILITY PROVIDED NO ALLERGEN AWARENESS TRAINING CERTIFICATE FOR ONE EMPLOYEE WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE. INSTRUCTED TO PROVIDE PROOF OF ALLERGEN AWARENESS TRAINING FOR ALL EMPLOYEES WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATES.",41.79359304,-87.70563113,"(41.79359304068671, -87.70563112834054)"
2640965,WICKER PARK SEAFOOD AND SUSHI BAR,WICKER PARK SEAFOOD AND SUSHI BAR (T2 MAIN HALL),34185,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO,IL,60666,8/10/2026,Canvass,Pass w/ Conditions,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: OBSERVED SHELLSTOCK TAGS MISSING DATE IN WHICH THE LAST OF THE SHELLSTOCK IS SOLD. INSTRUCTED MANAGER TO ENSURE DATE IN WHICH THE LAST OF THE SHELLSTOCK BATCH IS USED ON THE TAG. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED.",42.00875077,-87.90687413,"(42.00875076599798, -87.90687413400109)"
2640890,HONKY TONK BARBEQUE,HONKY TONK BARBEQUE,1987119,Restaurant,Risk 1 (High),1800 S RACINE AVE,CHICAGO,IL,60608,8/10/2026,Complaint,No Entry,,41.85788239,-87.65657386,"(41.85788239331137, -87.65657385684578)"
2640932,"CHAN'S KING WOK, INC.",KING WOK,2320986,Restaurant,Risk 1 (High),2323 W MADISON ST,CHICAGO,IL,60612,8/10/2026,Complaint Re-Inspection,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14: OBSERVED NO HANDWASHING SIGN IN THE EMPLOYEE TOILET ROOM. INSTRUCTED TO PROVIDE AND MAINTAIN. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B): OBSERVED NO AMBIENT AIR THERMOMETER INSIDE THE WALK-IN COOLER. INSTRUCTED TO PROVIDE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C): OBSERVED THE FOLLOWING SURFACES IN NEED OF CLEANING. OBSERVED THE SHELVES/ SURFACES UNDER THE PREP TABLES AND HOT HOLDING UNITS, THE HANDLES OF THE PREP COOLERS, AND THE OUTLET BOXES IN THE REAR PREP/DISHWASHING AREA. INSTRUCTED TO CLEAN AND MAINTAIN ALL MENTIONED SURFACES AND MAINTAIN.",41.88107532,-87.68492409,"(41.88107532038358, -87.6849240911884)"
2640893,HARTGROVE HOSPITAL,HARTGROVE HOSPITAL,2205299,Hospital,Risk 1 (High),5730 W ROOSEVELT RD,CHICAGO,IL,60644,8/10/2026,Canvass,Pass,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED RESIDUE ON INTERIOR PANEL OF ICE MACHINE. INSTRUCTED MANAGER TO CLEAN ICE MACHINE AND MAINTAIN. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS STORED ON FLOOR IN STORAGE AREAS. INSTRUCTED MANAGER TO ELEVATE ALL FOOD ITEMS SIX INCHES OFF FLOOR. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE ARTICLES STORED ON FLOOR IN STORAGE AREAS. INSTRUCTED MANAGER TO ELEVATE ALL SINGLE SERVICE ARTICLES SIX INCHES OFF FLOOR. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MILK CRATES USED AS SHELVING IN STORAGE AREAS.  INSTRUCTED MANAGER TO PROVIDE ADEQUATE SHELVING FOR STORAGE AREAS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED DEBRIS INSIDE CABINETS UNDER HOLDING UNITS, IN PREP, SERVING AND BEVERAGE AREAS, GREASE BUILDUP ON INTERIOR AND EXTERIOR SURFACES OF COOKING EQUIPMENT. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL FOOD AND NON-FOOD CONTACT SURFACES AND EQUIPMENT. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING FAUCET ON 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO REPAIR FAUCET AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED DEBRIS ON GROUND UNDER OUTSIDE DUMPSTER. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED WALL SURFACES IN DISHWASHING AREA. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN WALLS IN DISHWASHING AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED INADEQUATE LIGHTING IN WALK-IN FREEZER. INSTRUCTED MANAGER TO PROVIDE ADEQUATE LIGHTING IN WALK-IN FREEZER.",41.86565489,-87.76805078,"(41.86565488609488, -87.76805077897151)"
2640946,GREEN DRAGON,GREEN DRAGON,2957073,Restaurant,Risk 1 (High),2255-2257 W TAYLOR ST,CHICAGO,IL,60612,8/10/2026,Non-Inspection,No Entry,,41.86890481,-87.6834333,"(41.868904814267175, -87.68343330010201)"
2640895,JIMMY JOHNS,JIMMY JOHNS,3025506,Restaurant,Risk 1 (High),520 N OGDEN AVE,CHICAGO,IL,60642,8/10/2026,Complaint Re-Inspection,Pass,"40. PERSONAL CLEANLINESS - Comments: 2-402.11 OBSERVED FOOD HANDLER WITHOUT EFFECTIVE HAIR RESTRAINT. INSTRUCTED TO PROVIDE BEARD GUARD MAINTAIN.	Edit",41.89176978,-87.65860461,"(41.89176977820589, -87.65860461424934)"
